NAME,B19013_001E,state,county
"Benton County, Oregon",58655.0,41,003
"Crook County, Oregon",44524.0,41,013
"Harney County, Oregon",41797.0,41,025
"Wallowa County, Oregon",44953.0,41,063
"Wheeler County, Oregon",33456.0,41,069
"Coos County, Oregon",43308.0,41,011
"Hood River County, Oregon",62935.0,41,027
"Multnomah County, Oregon",64337.0,41,051
"Franklin County, Pennsylvania",59713.0,42,055
"Bedford County, Pennsylvania",49146.0,42,009
"Somerset County, Pennsylvania",48224.0,42,111
"York County, Pennsylvania",63902.0,42,133
"Bradford County, Pennsylvania",51457.0,42,015
"Chester County, Pennsylvania",96726.0,42,029
"Indiana County, Pennsylvania",46877.0,42,063
"Washington County, Pennsylvania",61567.0,42,125
"Pike County, Pennsylvania",64247.0,42,103
"Lehigh County, Pennsylvania",62178.0,42,077
"Clarion County, Pennsylvania",45625.0,42,031
"Clearfield County, Pennsylvania",47270.0,42,033
"Lycoming County, Pennsylvania",52407.0,42,081
"Warren County, Pennsylvania",48409.0,42,123
"Elk County, Pennsylvania",51112.0,42,047
"Mercer County, Pennsylvania",48768.0,42,085
"Sullivan County, Pennsylvania",47346.0,42,113
"Kent County, Rhode Island",70223.0,44,003
"Washington County, Rhode Island",81301.0,44,009
"Oconee County, South Carolina",46056.0,45,073
"Allendale County, South Carolina",24560.0,45,005
"Chester County, South Carolina",40080.0,45,023
"Marion County, South Carolina",33046.0,45,067
"Charleston County, South Carolina",61028.0,45,019
"Marlboro County, South Carolina",34203.0,45,069
"Cherokee County, South Carolina",35836.0,45,021
"Jasper County, South Carolina",41930.0,45,053
"Lee County, South Carolina",31651.0,45,061
"Spartanburg County, South Carolina",50179.0,45,083
"Beaufort County, South Carolina",63110.0,45,013
"Saluda County, South Carolina",44486.0,45,081
"Hutchinson County, South Dakota",54868.0,46,067
"Buffalo County, South Dakota",32500.0,46,017
"Dewey County, South Dakota",43954.0,46,041
"Hughes County, South Dakota",63564.0,46,065
"Sanborn County, South Dakota",54899.0,46,111
"Hand County, South Dakota",52438.0,46,059
"Yankton County, South Dakota",54694.0,46,135
"Beadle County, South Dakota",51700.0,46,005
"Davison County, South Dakota",47772.0,46,035
"Jerauld County, South Dakota",49519.0,46,073
"Stanley County, South Dakota",71763.0,46,117
"Potter County, South Dakota",53600.0,46,107
"Charles Mix County, South Dakota",46389.0,46,023
"Marshall County, South Dakota",63594.0,46,091
"Moody County, South Dakota",58167.0,46,101
"Todd County, South Dakota",24257.0,46,121
"Lyman County, South Dakota",53263.0,46,085
"Spink County, South Dakota",52729.0,46,115
"Brookings County, South Dakota",56370.0,46,011
"Hamlin County, South Dakota",65050.0,46,057
"Houston County, Tennessee",43964.0,47,083
"Hardin County, Tennessee",39798.0,47,071
"Hardeman County, Tennessee",38651.0,47,069
"Polk County, Tennessee",41818.0,47,139
"White County, Tennessee",40745.0,47,185
"Unicoi County, Tennessee",39851.0,47,171
"Weakley County, Tennessee",38566.0,47,183
"Bledsoe County, Tennessee",42889.0,47,007
"Coffee County, Tennessee",47998.0,47,031
"Hawkins County, Tennessee",40335.0,47,073
"Macon County, Tennessee",36246.0,47,111
"Robertson County, Tennessee",61774.0,47,147
"Cheatham County, Tennessee",58641.0,47,021
"Giles County, Tennessee",47528.0,47,055
"Madison County, Tennessee",46223.0,47,113
"Pickett County, Tennessee",41004.0,47,137
"Wayne County, Tennessee",38634.0,47,181
"Bedford County, Tennessee",48945.0,47,003
"Cumberland County, Tennessee",43893.0,47,035
"Claiborne County, Tennessee",36077.0,47,025
"Humphreys County, Tennessee",41510.0,47,085
"Putnam County, Tennessee",40888.0,47,141
"Stewart County, Tennessee",42269.0,47,161
"Decatur County, Tennessee",40233.0,47,039
"McNairy County, Tennessee",36055.0,47,109
"Martin County, Texas",69722.0,48,317
"Bradley County, Tennessee",48140.0,47,011
"Kimble County, Texas",42500.0,48,267
"Van Zandt County, Texas",51935.0,48,467
"Yoakum County, Texas",68814.0,48,501
"Red River County, Texas",37955.0,48,387
"Sutton County, Texas",60543.0,48,435
"Upshur County, Texas",50906.0,48,459
"Wharton County, Texas",49619.0,48,481
"Borden County, Texas",81985.0,48,033
"Marion County, Texas",37283.0,48,315
"Grayson County, Texas",54370.0,48,181
"Palo Pinto County, Texas",45979.0,48,363
"DeWitt County, Texas",53779.0,48,123
"Callahan County, Texas",44602.0,48,059
"Gregg County, Texas",49287.0,48,183
"Lubbock County, Texas",50473.0,48,303
"Kaufman County, Texas",65390.0,48,257
"Floyd County, Texas",48555.0,48,153
"Chambers County, Texas",76850.0,48,071
"Bell County, Texas",54184.0,48,027
"Hutchinson County, Texas",50651.0,48,233
"Orange County, Texas",55700.0,48,361
"Winkler County, Texas",59167.0,48,495
"Burnet County, Texas",59238.0,48,053
"Dallas County, Texas",56854.0,48,113
"McMullen County, Texas",68750.0,48,311
"Johnson County, Texas",62066.0,48,251
"Hartley County, Texas",59280.0,48,205
"Limestone County, Texas",42680.0,48,293
"Parker County, Texas",74625.0,48,367
"Culberson County, Texas",33417.0,48,109
"Garza County, Texas",55039.0,48,169
"Travis County, Texas",71767.0,48,453
"Collingsworth County, Texas",42750.0,48,087
"Lamb County, Texas",43396.0,48,279
"Loving County, Texas",81875.0,48,301
"Prentiss County, Mississippi",37519.0,28,117
"Jackson County, Mississippi",51142.0,28,059
"Tunica County, Mississippi",37822.0,28,143
"Claiborne County, Mississippi",26732.0,28,021
"Lauderdale County, Mississippi",41704.0,28,075
"Simpson County, Mississippi",37946.0,28,127
"Attala County, Mississippi",34756.0,28,007
"Coahoma County, Mississippi",30009.0,28,027
"Walthall County, Mississippi",29804.0,28,147
"Pontotoc County, Mississippi",41379.0,28,115
"Alcorn County, Mississippi",40180.0,28,003
"DeSoto County, Mississippi",65169.0,28,033
"Mercer County, Missouri",44085.0,29,129
"Clay County, Missouri",68367.0,29,047
"Dent County, Missouri",39916.0,29,065
"Worth County, Missouri",52500.0,29,227
"St. Louis city, Missouri",41107.0,29,510
"Butler County, Missouri",39058.0,29,023
"Holt County, Missouri",45610.0,29,087
"Montgomery County, Missouri",45862.0,29,139
"Stoddard County, Missouri",40567.0,29,207
"Washington County, Missouri",39621.0,29,221
"DeKalb County, Missouri",50000.0,29,063
"Lafayette County, Missouri",54661.0,29,107
"Schuyler County, Missouri",39697.0,29,197
"Camden County, Missouri",52087.0,29,029
"Jasper County, Missouri",46929.0,29,097
"McDonald County, Missouri",42019.0,29,119
"Polk County, Missouri",44892.0,29,167
"Reynolds County, Missouri",40929.0,29,179
"Scott County, Missouri",42231.0,29,201
"Barton County, Missouri",41625.0,29,011
"Cole County, Missouri",57587.0,29,051
"Gasconade County, Missouri",53439.0,29,073
"Macon County, Missouri",40007.0,29,121
"Pemiscot County, Missouri",33390.0,29,155
"Shannon County, Missouri",32180.0,29,203
"Douglas County, Missouri",34372.0,29,067
"Henry County, Missouri",43911.0,29,083
"Lawrence County, Missouri",43373.0,29,109
"Chouteau County, Montana",40942.0,30,015
"Lincoln County, Montana",38287.0,30,053
"Treasure County, Montana",42292.0,30,103
"Sweet Grass County, Montana",49514.0,30,097
"Prairie County, Montana",47250.0,30,079
"Glacier County, Montana",31029.0,30,035
"Golden Valley County, Montana",39952.0,30,037
"Stillwater County, Montana",63785.0,30,095
"Granite County, Montana",48958.0,30,039
"Madison County, Montana",50247.0,30,057
"Sheridan County, Montana",54321.0,30,091
"Big Horn County, Montana",46365.0,30,003
"Garfield County, Montana",45893.0,30,033
"Lewis and Clark County, Montana",62130.0,30,049
"Missoula County, Montana",51270.0,30,063
"Cascade County, Montana",48160.0,30,013
"Powell County, Montana",49652.0,30,077
"Gallatin County, Montana",61499.0,30,031
"Beaverhead County, Montana",44809.0,30,001
"Musselshell County, Montana",41612.0,30,065
"Sheridan County, Nebraska",41719.0,31,161
"Nuckolls County, Nebraska",42049.0,31,129
"Frontier County, Nebraska",51855.0,31,063
"Douglas County, Nebraska",61688.0,31,055
"Chase County, Nebraska",55833.0,31,029
"Arthur County, Nebraska",43854.0,31,005
"Franklin County, Nebraska",49235.0,31,061
"Jefferson County, Nebraska",43295.0,31,095
"Loup County, Nebraska",53125.0,31,115
"Phelps County, Nebraska",57241.0,31,137
"Scotts Bluff County, Nebraska",50157.0,31,157
"Kimball County, Nebraska",43856.0,31,105
"Merrick County, Nebraska",54197.0,31,121
"Burt County, Nebraska",51482.0,31,021
"Cuming County, Nebraska",55190.0,31,039
"Grant County, Nebraska",39479.0,31,075
"Hayes County, Nebraska",45515.0,31,085
"Cedar County, Nebraska",58978.0,31,027
"Johnson County, Nebraska",52794.0,31,097
"Garfield County, Nebraska",48545.0,31,071
"Pawnee County, Nebraska",46314.0,31,133
"Wheeler County, Nebraska",52083.0,31,183
"York County, Nebraska",59779.0,31,185
"Colfax County, Nebraska",56528.0,31,037
"Logan County, Nebraska",51607.0,31,113
"Polk County, Nebraska",61962.0,31,143
"Brown County, Nebraska",41550.0,31,017
"Lander County, Nevada",93583.0,32,015
"Eureka County, Nevada",77625.0,32,011
"Mercer County, New Jersey",79990.0,34,021
"Somerset County, New Jersey",111772.0,34,035
"Atlantic County, New Jersey",59989.0,34,001
"Middlesex County, New Jersey",85954.0,34,023
"Cape May County, New Jersey",63690.0,34,009
"Union County, New Jersey",77095.0,34,039
"Hunterdon County, New Jersey",112535.0,34,019
"Los Alamos County, New Mexico",115248.0,35,028
"Valencia County, New Mexico",45084.0,35,061
"Bernalillo County, New Mexico",51643.0,35,001
"De Baca County, New Mexico",31028.0,35,011
"Hidalgo County, New Mexico",36339.0,35,023
"Sandoval County, New Mexico",59420.0,35,043
"Curry County, New Mexico",46182.0,35,009
"Harding County, New Mexico",30875.0,35,021
"San Juan County, New Mexico",50582.0,35,045
"Chaves County, New Mexico",43197.0,35,005
"Union County, New Mexico",37936.0,35,059
"Roosevelt County, New Mexico",40775.0,35,041
"Bronx County, New York",38085.0,36,005
"Fulton County, New York",50248.0,36,035
"Rensselaer County, New York",65851.0,36,083
"Dutchess County, New York",78028.0,36,027
"Herkimer County, New York",51862.0,36,043
"St. Lawrence County, New York",49305.0,36,089
"Warren County, New York",59813.0,36,113
"Monroe County, New York",57479.0,36,055
"Ulster County, New York",63348.0,36,111
"Livingston County, New York",56071.0,36,051
"Greene County, New York",53617.0,36,039
"Allegany County, New York",47033.0,36,003
"Cattaraugus County, New York",47240.0,36,009
"Schenectady County, New York",63785.0,36,093
"Yates County, New York",54343.0,36,123
"Haywood County, North Carolina",49800.0,37,087
"Alleghany County, North Carolina",37558.0,37,005
"Cleveland County, North Carolina",40393.0,37,045
"Granville County, North Carolina",55628.0,37,077
"Hoke County, North Carolina",47535.0,37,093
"Iredell County, North Carolina",58198.0,37,097
"Pitt County, North Carolina",44315.0,37,147
"Cherokee County, North Carolina",40294.0,37,039
"Wilkes County, North Carolina",40829.0,37,193
"Alexander County, North Carolina",44961.0,37,003
"Carteret County, North Carolina",54428.0,37,031
"Pasquotank County, North Carolina",48279.0,37,139
"Swain County, North Carolina",36773.0,37,173
"Anson County, North Carolina",39126.0,37,007
"Franklin County, North Carolina",53175.0,37,069
"Macon County, North Carolina",43597.0,37,113
"Transylvania County, North Carolina",46629.0,37,175
"Columbus County, North Carolina",36398.0,37,047
"Montgomery County, North Carolina",42346.0,37,123
"Richmond County, North Carolina",36091.0,37,153
"Surry County, North Carolina",41068.0,37,171
"Buncombe County, North Carolina",50668.0,37,021
"Cabarrus County, North Carolina",64174.0,37,025
"Davidson County, North Carolina",47271.0,37,057
"Hertford County, North Carolina",37005.0,37,091
"Pender County, North Carolina",52989.0,37,141
"Watauga County, North Carolina",45268.0,37,189
"Tyrrell County, North Carolina",35472.0,37,177
"Traill County, North Dakota",62870.0,38,097
"Dickey County, North Dakota",60918.0,38,021
"Ward County, North Dakota",67753.0,38,101
"McHenry County, North Dakota",62637.0,38,049
"Benson County, North Dakota",44313.0,38,005
"Renville County, North Dakota",68182.0,38,075
"Burleigh County, North Dakota",69719.0,38,015
"Oliver County, North Dakota",68333.0,38,065
"Ramsey County, North Dakota",57313.0,38,071
"Griggs County, North Dakota",52794.0,38,039
"Sheridan County, North Dakota",49261.0,38,083
"Wells County, North Dakota",57989.0,38,103
"Mahoning County, Ohio",44682.0,39,099
"Scioto County, Ohio",39731.0,39,145
"Meigs County, Ohio",43591.0,39,105
"Pike County, Ohio",43729.0,39,131
"Hamilton County, Ohio",54976.0,39,061
"Erie County, Ohio",52270.0,39,043
"Lawrence County, Ohio",44372.0,39,087
"Tuscarawas County, Ohio",51170.0,39,157
"Brown County, Ohio",52356.0,39,015
"Licking County, Ohio",62715.0,39,089
"Carroll County, Ohio",52394.0,39,019
"Clermont County, Ohio",64822.0,39,025
"Highland County, Ohio",43297.0,39,071
"Portage County, Ohio",56618.0,39,133
"Belmont County, Ohio",49361.0,39,013
"Perry County, Ohio",48811.0,39,127
"Bandera County, Texas",53683.0,48,019
"Robertson County, Texas",54201.0,48,395
"Taylor County, Texas",50818.0,48,441
"Trinity County, Texas",40407.0,48,455
"Cochran County, Texas",42798.0,48,079
"Comal County, Texas",75356.0,48,091
"Houston County, Texas",34297.0,48,225
"Potter County, Texas",43157.0,48,375
"Scurry County, Texas",55889.0,48,415
"Crane County, Texas",70398.0,48,103
"Stonewall County, Texas",48000.0,48,433
"Brown County, Texas",45457.0,48,049
"Bee County, Texas",42032.0,48,025
"McCulloch County, Texas",45329.0,48,307
"Lee County, Texas",55000.0,48,287
"Ellis County, Texas",72213.0,48,139
"Kerr County, Texas",52473.0,48,265
"Falls County, Texas",38032.0,48,145
"Montgomery County, Iowa",47648.0,19,137
"Mahaska County, Iowa",52950.0,19,123
"Buchanan County, Iowa",61409.0,19,019
"Decatur County, Iowa",42614.0,19,053
"Jackson County, Kansas",55904.0,20,085
"Logan County, Kansas",51597.0,20,109
"Wyandotte County, Kansas",44873.0,20,209
"Clay County, Kansas",56186.0,20,027
"Saline County, Kansas",50515.0,20,169
"Wabaunsee County, Kansas",60450.0,20,197
"Mitchell County, Kansas",45221.0,20,123
"Atchison County, Kansas",48667.0,20,005
"Finney County, Kansas",56573.0,20,055
"Leavenworth County, Kansas",71184.0,20,103
"Stanton County, Kansas",46726.0,20,187
"Meade County, Kansas",55568.0,20,119
"Pratt County, Kansas",54029.0,20,151
"Anderson County, Kansas",46274.0,20,003
"Geary County, Kansas",49185.0,20,061
"Ford County, Kansas",53072.0,20,057
"Marshall County, Kansas",50234.0,20,117
"Cheyenne County, Kansas",46833.0,20,023
"Cowley County, Kansas",48087.0,20,035
"Franklin County, Kansas",55486.0,20,059
"Jewell County, Kansas",42552.0,20,089
"Rice County, Kansas",50764.0,20,159
"Chase County, Kansas",46295.0,20,017
"Wichita County, Kansas",57566.0,20,203
"Norton County, Kansas",49891.0,20,137
"Barton County, Kansas",50198.0,20,009
"Edwards County, Kansas",49293.0,20,047
"Rush County, Kansas",40598.0,20,165
"Marion County, Kansas",51262.0,20,115
"Ottawa County, Kansas",51971.0,20,143
"Barber County, Kansas",50613.0,20,007
"Dickinson County, Kansas",48167.0,20,041
"Trimble County, Kentucky",47470.0,21,223
"Hickman County, Kentucky",40463.0,21,105
"Nelson County, Kentucky",57469.0,21,179
"Grant County, Kentucky",45610.0,21,081
"Logan County, Kentucky",43842.0,21,141
"Pendleton County, Kentucky",52620.0,21,191
"Spencer County, Kentucky",77738.0,21,215
"Bath County, Kentucky",40837.0,21,011
"Boyle County, Kentucky",43274.0,21,021
"Harlan County, Kentucky",26324.0,21,095
"Lincoln County, Kentucky",39833.0,21,137
"Monroe County, Kentucky",34167.0,21,171
"Union County, Kentucky",42844.0,21,225
"Calloway County, Kentucky",40219.0,21,035
"Daviess County, Kentucky",49836.0,21,059
"Pulaski County, Kentucky",37921.0,21,199
"Henderson County, Kentucky",45389.0,21,101
"Knott County, Kentucky",29326.0,21,119
"Muhlenberg County, Kentucky",43110.0,21,177
"Adair County, Kentucky",39346.0,21,001
"Cumberland County, Kentucky",32906.0,21,057
"Lee County, Kentucky",23972.0,21,129
"Lewis County, Kentucky",31096.0,21,135
"Woodford County, Kentucky",62629.0,21,239
"Jessamine County, Kentucky",56728.0,21,113
"Letcher County, Kentucky",29856.0,21,133
"McCracken County, Kentucky",44486.0,21,145
"Whitley County, Kentucky",36897.0,21,235
"Floyd County, Kentucky",31267.0,21,071
"McCreary County, Kentucky",23273.0,21,147
"Metcalfe County, Kentucky",35809.0,21,169
"Rowan County, Kentucky",37639.0,21,205
"Clark County, Kentucky",52938.0,21,049
"Carroll County, Kentucky",43258.0,21,041
"Estill County, Kentucky",31337.0,21,065
"Greenup County, Kentucky",49343.0,21,089
"Carter County, Kentucky",33067.0,21,043
"Lafourche Parish, Louisiana",53089.0,22,057
"Jefferson Davis Parish, Louisiana",39653.0,22,053
"West Feliciana Parish, Louisiana",55510.0,22,125
"Beauregard Parish, Louisiana",50738.0,22,011
"Evangeline Parish, Louisiana",32180.0,22,039
"Lincoln Parish, Louisiana",34154.0,22,061
"Webster Parish, Louisiana",30358.0,22,119
"Iberville Parish, Louisiana",47797.0,22,047
"Morehouse Parish, Louisiana",33333.0,22,067
"Terrebonne Parish, Louisiana",48866.0,22,109
"Claiborne Parish, Louisiana",27303.0,22,027
"Avoyelles Parish, Louisiana",38077.0,22,009
"Pointe Coupee Parish, Louisiana",44269.0,22,077
"Vernon Parish, Louisiana",47772.0,22,115
"Sabine Parish, Louisiana",39465.0,22,085
"LaSalle Parish, Louisiana",36868.0,22,059
"Lincoln County, Maine",55180.0,23,015
"Piscataquis County, Maine",39470.0,23,021
"Washington County, Maine",41384.0,23,029
"Sagadahoc County, Maine",62131.0,23,023
"Kennebec County, Maine",52929.0,23,011
"Hancock County, Maine",53068.0,23,009
"Somerset County, Maryland",42165.0,24,039
"Allegany County, Maryland",44065.0,24,001
"Prince George's County, Maryland",81969.0,24,033
"Frederick County, Maryland",91999.0,24,021
"Kent County, Maryland",56009.0,24,029
"Worcester County, Massachusetts",71895.0,25,027
"Chippewa County, Michigan",44483.0,26,033
"Oakland County, Michigan",76387.0,26,125
"Muskegon County, Michigan",48329.0,26,121
"Lapeer County, Michigan",58952.0,26,087
"Sanilac County, Michigan",45277.0,26,151
"Ontonagon County, Michigan",38906.0,26,131
"Alcona County, Michigan",39735.0,26,001
"Kalkaska County, Michigan",46004.0,26,079
"Ingham County, Michigan",50940.0,26,065
"Ogemaw County, Michigan",40150.0,26,129
"Wexford County, Michigan",44166.0,26,165
"Dickinson County, Michigan",48966.0,26,043
"Menominee County, Michigan",45508.0,26,109
"Missaukee County, Michigan",44766.0,26,113
"Van Buren County, Michigan",52351.0,26,159
"Barry County, Michigan",61016.0,26,015
"Benzie County, Michigan",56639.0,26,019
"Schoolcraft County, Michigan",40747.0,26,153
"Grand Traverse County, Michigan",61485.0,26,055
"Genesee County, Michigan",47006.0,26,049
"Livingston County, Michigan",80897.0,26,093
"Manistee County, Michigan",47172.0,26,101
"Gladwin County, Michigan",43290.0,26,051
"Lawrence County, Arkansas",38528.0,05,075
"Conway County, Arkansas",41196.0,05,029
"Arkansas County, Arkansas",39466.0,05,001
"Lonoke County, Arkansas",57509.0,05,085
"Merced County, California",50129.0,06,047
"Modoc County, California",45149.0,06,049
"Inyo County, California",52874.0,06,027
"Stanislaus County, California",57387.0,06,099
"Tehama County, California",42899.0,06,103
"San Benito County, California",81977.0,06,069
"El Dorado County, California",80582.0,06,017
"San Francisco County, California",104552.0,06,075
"Tulare County, California",47518.0,06,107
"Nevada County, California",63240.0,06,057
"Madera County, California",52884.0,06,039
"Trinity County, California",38497.0,06,105
"San Bernardino County, California",60164.0,06,071
"Placer County, California",84357.0,06,061
"Solano County, California",77609.0,06,095
"Colusa County, California",56704.0,06,011
"Kings County, California",53865.0,06,031
"Fresno County, California",51261.0,06,019
"Ventura County, California",84017.0,06,111
"Weld County, Colorado",70908.0,08,123
"Custer County, Colorado",44644.0,08,027
"Douglas County, Colorado",115314.0,08,035
"La Plata County, Colorado",64372.0,08,067
"Rio Grande County, Colorado",38639.0,08,105
"Bent County, Colorado",34392.0,08,011
"San Juan County, Colorado",46563.0,08,111
"Logan County, Colorado",48922.0,08,075
"Teller County, Colorado",65382.0,08,119
"Elbert County, Colorado",96658.0,08,039
"Lincoln County, Colorado",49423.0,08,073
"Alamosa County, Colorado",39191.0,08,003
"Fremont County, Colorado",46296.0,08,043
"Montrose County, Colorado",48739.0,08,085
"Saguache County, Colorado",34410.0,08,109
"Hinsdale County, Colorado",52188.0,08,053
"Grand County, Colorado",70469.0,08,049
"Otero County, Colorado",34136.0,08,089
"Litchfield County, Connecticut",78314.0,09,005
"New London County, Connecticut",71368.0,09,011
"Wakulla County, Florida",62778.0,12,129
"Fairfield County, Connecticut",92969.0,09,001
"Kent County, Delaware",58775.0,10,001
"Hillsborough County, Florida",56137.0,12,057
"Gulf County, Florida",44291.0,12,045
"Osceola County, Florida",50063.0,12,097
"Walton County, Florida",53785.0,12,131
"Jefferson County, Florida",48173.0,12,065
"Hardee County, Florida",37594.0,12,049
"Okeechobee County, Florida",40367.0,12,093
"Gilchrist County, Florida",42357.0,12,041
"Alachua County, Florida",49078.0,12,001
"Charlotte County, Florida",49225.0,12,015
"Martin County, Florida",57959.0,12,085
"Sarasota County, Florida",58644.0,12,115
"Citrus County, Florida",41424.0,12,017
"Santa Rosa County, Florida",66242.0,12,113
"Broward County, Florida",57333.0,12,011
"Monroe County, Florida",67023.0,12,087
"Whitfield County, Georgia",46970.0,13,313
"Troup County, Georgia",43850.0,13,285
"Harris County, Georgia",74261.0,13,145
"Worth County, Georgia",46076.0,13,321
"Evans County, Georgia",39701.0,13,109
"Webster County, Georgia",35755.0,13,307
"Glascock County, Georgia",41686.0,13,125
"Chatham County, Georgia",54911.0,13,051
"Lanier County, Georgia",39104.0,13,173
"Madison County, Georgia",51701.0,13,195
"Hart County, Georgia",41358.0,13,147
"McIntosh County, Georgia",47114.0,13,191
"Putnam County, Georgia",51245.0,13,237
"Warren County, Georgia",34730.0,13,301
"Bryan County, Georgia",71322.0,13,029
"Camden County, Georgia",56397.0,13,039
"Early County, Georgia",31567.0,13,099
"Coffee County, Georgia",38266.0,13,069
"Gilmer County, Georgia",49389.0,13,123
"Wilkes County, Georgia",35106.0,13,317
"Gordon County, Georgia",44313.0,13,129
"Cherokee County, Georgia",79670.0,13,057
"Lee County, Georgia",65420.0,13,177
"Greene County, Georgia",49755.0,13,133
"Cook County, Georgia",38408.0,13,075
"Fulton County, Georgia",64787.0,13,121
"Lumpkin County, Georgia",47488.0,13,187
"Miller County, Georgia",42927.0,13,201
"Oconee County, Georgia",88308.0,13,219
"Henry County, Georgia",68609.0,13,151
"Long County, Georgia",55439.0,13,183
"Stephens County, Georgia",43416.0,13,257
"Upson County, Georgia",36529.0,13,293
"Peach County, Georgia",42802.0,13,225
"Pierce County, Georgia",44167.0,13,229
"Screven County, Georgia",37588.0,13,251
"Banks County, Georgia",45373.0,13,011
"Clay County, Georgia",25000.0,13,061
"DeKalb County, Georgia",59280.0,13,089
"Jackson County, Georgia",62495.0,13,157
"Lincoln County, Georgia",41014.0,13,181
"Appling County, Georgia",39561.0,13,001
"Pulaski County, Georgia",38770.0,13,235
"Towns County, Georgia",43927.0,13,281
"Turner County, Georgia",38341.0,13,287
"Power County, Idaho",49985.0,16,077
"Oneida County, Idaho",51058.0,16,071
"Lincoln County, Idaho",48222.0,16,063
"Franklin County, Idaho",56613.0,16,041
"Jerome County, Idaho",49306.0,16,053
"Minidoka County, Idaho",50663.0,16,067
"Blaine County, Idaho",51968.0,16,013
"Boundary County, Idaho",43507.0,16,021
"Gooding County, Idaho",48638.0,16,047
"Bear Lake County, Idaho",54265.0,16,007
"Bonneville County, Idaho",56609.0,16,019
"Clearwater County, Idaho",42348.0,16,035
"Lemhi County, Idaho",37921.0,16,059
"Bonner County, Idaho",48710.0,16,017
"Custer County, Idaho",39957.0,16,037
"Madison County, Idaho",36031.0,16,065
"Teton County, Idaho",68818.0,16,081
"Honolulu County, Hawaii",82906.0,15,003
"Vermilion County, Illinois",45384.0,17,183
"Clark County, Illinois",54158.0,17,023
"Effingham County, Illinois",56293.0,17,049
"Hamilton County, Illinois",56862.0,17,065
"Johnson County, Illinois",50923.0,17,087
"Livingston County, Illinois",56200.0,17,105
"Tazewell County, Illinois",62342.0,17,179
"Warren County, Illinois",49607.0,17,187
"Madison County, Illinois",57890.0,17,119
"Mercer County, Illinois",58011.0,17,131
"Alexander County, Illinois",34709.0,17,003
"Randolph County, Illinois",52107.0,17,157
"Macon County, Illinois",50444.0,17,115
"Wayne County, Illinois",49764.0,17,191
"Franklin County, Illinois",41414.0,17,055
"McDonough County, Illinois",43724.0,17,109
"Moultrie County, Illinois",59623.0,17,139
"Pope County, Illinois",40671.0,17,151
"Shelby County, Illinois",51157.0,17,173
"Champaign County, Illinois",51692.0,17,019
"Ford County, Illinois",51120.0,17,053
"Kendall County, Illinois",91764.0,17,093
"Marion County, Illinois",46102.0,17,121
"Mason County, Illinois",45596.0,17,125
"Starke County, Indiana",48895.0,18,149
"Greene County, Indiana",49177.0,18,055
"Wayne County, Indiana",44228.0,18,177
"Dubois County, Indiana",58994.0,18,037
"Hancock County, Indiana",73142.0,18,059
"Ohio County, Indiana",61148.0,18,115
"Parke County, Indiana",48788.0,18,121
"Benton County, Indiana",46188.0,18,007
"Putnam County, Indiana",56169.0,18,133
"Washington County, Indiana",47078.0,18,175
"Henry County, Indiana",48235.0,18,065
"Madison County, Indiana",47436.0,18,095
"Pike County, Indiana",52527.0,18,125
"Steuben County, Indiana",56101.0,18,151
"Miami County, Indiana",47460.0,18,103
"Wells County, Indiana",56265.0,18,179
"Delaware County, Indiana",42705.0,18,035
"Jefferson County, Indiana",51119.0,18,077
"Newton County, Indiana",53146.0,18,111
"St. Joseph County, Indiana",50938.0,18,141
"Switzerland County, Indiana",47929.0,18,155
"Carroll County, Indiana",56429.0,18,015
"Huntington County, Indiana",52208.0,18,069
"White County, Indiana",55086.0,18,181
"Jay County, Indiana",44772.0,18,075
"Clark County, Indiana",54240.0,18,019
"Jefferson County, Iowa",43378.0,19,101
"Allamakee County, Iowa",51057.0,19,005
"Dallas County, Iowa",84790.0,19,049
"Butler County, Iowa",55999.0,19,023
"Fremont County, Iowa",54281.0,19,071
"Taylor County, Iowa",48717.0,19,173
"Worth County, Iowa",54329.0,19,195
"Adams County, Iowa",49229.0,19,003
"Chickasaw County, Iowa",55385.0,19,037
"Dickinson County, Iowa",58099.0,19,059
"Johnson County, Iowa",61640.0,19,103
"Tama County, Iowa",55898.0,19,171
"Franklin County, Iowa",53742.0,19,069
"Carroll County, Iowa",57674.0,19,027
"Floyd County, Iowa",48110.0,19,067
"Louisa County, Iowa",53943.0,19,115
"Lyon County, Iowa",64352.0,19,119
"Shelby County, Iowa",55489.0,19,165
"Henry County, Iowa",52428.0,19,087
"Page County, Iowa",49974.0,19,145
"Pottawattamie County, Iowa",57467.0,19,155
"Clayton County, Iowa",52828.0,19,043
"Buena Vista County, Iowa",54556.0,19,021
"Guthrie County, Iowa",57075.0,19,077
"Humboldt County, Iowa",52219.0,19,091
"Washington County, Iowa",61769.0,19,183
